id_area;id_programa;nome_programa;ies;id_instituicao;inicio_mestrado;inicio_doutorado;conceito_recomendado
14;40002012024P6;ENGENHARIA EL?TRICA;UEL;101;2002;;3
14;31004016043P8;ENGENHARIA ELETR?NICA;UERJ;108;2006;;3
15;33073015001P5;ONCOLOGIA;FAP;26;1997;1997;7
15;33003017078P5;FISIOPATOLOGIA M?DICA;UNICAMP;182;2002;2002;7
15;33009015016P8;MEDICINA (NEFROLOGIA);UNIFESP;201;1974;1974;7
15;28001010012P0;MEDICINA;UFBA;114;1972;1993;7
15;31001017048P0;CL?NICA M?DICA;UFRJ;137;1978;1994;6
15;33002029010P0;MEDICINA (CL?NICA M?DICA);USP/RP;253;1970;1970;6
15;33009015011P6;MEDICINA (ENDOCRINOLOGIA CL?NICA);UNIFESP;201;1973;1973;6
15;33002010117P4;NEFROLOGIA;USP;249;1980;1980;6
15;33002010118P0;PNEUMOLOGIA;USP;249;;1982;6
15;42005019014P5;MEDICINA E CI?NCIAS DA SA?DE.;PUC/RS;80;1993;1999;6
15;31001017044P5;MEDICINA (ENDOCRINOLOGIA);UFRJ;137;1974;1980;5
15;22001018047P9;CI?NCIAS M?DICAS;UFC;115;;2005;5
15;33003017023P6;CI?NCIAS M?DICAS;UNICAMP;182;1979;1979;5
15;33002010062P5;ENDOCRINOLOGIA;USP;249;1977;1977;5
15;42001013060P1;CI?NCIAS M?DICAS: ENDOCRINOLOGIA;UFRGS;136;1996;1996;5
15;33002010125P7;CARDIOLOGIA;USP;249;;1975;5
15;33002010171P9;MEDICINA  (EMERG?NCIAS CL?NICAS);USP;249;-1;1995;5
15;33003017065P0;CL?NICA M?DICA;UNICAMP;182;1992;1992;5
15;31004016029P5;FISIOPATOLOGIA CL?NICA E EXPERIMENTAL;UERJ;108;1997;2000;5
15;42001013039P2;MEDICINA: CI?NCIAS M?DICAS;UFRGS;136;1985;1985;5
15;42001013017P9;CI?NCIAS DA SA?DE: CARDIOLOGIA E CI?NCIAS CARDIOVASCULARES;UFRGS;136;1976;1976;5
15;31061010001P9;ATEN??O EM CANCER;INCA;65;2005;2005;5
15;33004064020P0;FISIOPATOLOGIA EM CL?NICA M?DICA;UNESP/BOT;168;1981;1981;5
15;33019010010P1;CI?NCIAS DA SA?DE;FCMSCSP;28;2003;2003;5
15;33009015012P2;GASTROENTEROLOGIA;UNIFESP;201;1976;1976;5
15;33031010001P5;CI?NCIAS DA SA?DE;FAMERP;25;1988;1988;5
15;33002010154P7;ONCOLOGIA;USP;249;1987;1987;5
15;40003019013P0;CI?NCIAS DA SA?DE;PUC/PR;79;2003;2003;5
15;31010016008P4;PESQUISA CLINICA EM DOEN?AS INFECCIOSAS;FIOCRUZ;43;2004;2004;5
15;42015014006P4;CI?NCIAS M?DICAS;FFFCMPA;39;2002;;5
15;42006015004P6;SA?DE E COMPORTAMENTO;UCPEL;94;1999;;5
15;33002010060P2;MEDICINA (DERMATOLOGIA);USP;249;1973;1973;5
15;33002010063P1;GASTROENTEROLOGIA CL?NICA;USP;249;1977;1977;5
15;40001016012P1;MEDICINA INTERNA;UFPR;133;1977;1996;4
15;42001013018P5;CI?NCIAS EM GASTROENTEROLOGIA;UFRGS;136;1972;1998;4
15;33009015007P9;MEDICINA (CARDIOLOGIA);UNIFESP;201;1975;1975;4
15;33009015045P8;MEDICINA INTERNA E TERAP?UTICA;UNIFESP;201;1996;1996;4
15;42018013002P8;CI?NCIAS DA SA?DE (CARDIOLOGIA);FUC;47;2002;2002;4
15;41015010003P2;CI?NCIAS DA SA?DE;UNESC;162;2003;2007;4
15;31004016036P1;CI?NCIAS M?DICAS;UERJ;108;2002;2002;4
15;33009015020P5;MEDICINA (PNEUMOLOGIA);UNIFESP;201;1973;1973;4
15;42001013020P0;MEDICINA (PNEUMOLOGIA);UFRGS;136;1972;1988;4
15;33112010001P5;CI?NCIAS DA SA?DE;FMABC;45;1999;;4
15;50001019009P9;CI?NCIAS DA SA?DE;UFMT;126;2003;;4
15;27001016009P3;CI?NCIAS DA SAUDE;FUFSE;49;2002;;4
15;31001017041P6;MEDICINA (CARDIOLOGIA);UFRJ;137;1971;1976;4
15;31003010048P7;CI?NCIAS M?DICAS;UFF;118;2002;;4
15;31003010021P1;CI?NCIAS CARDIOVASCULARES;UFF;118;1985;;4
15;28008014002P6;MEDICINA INTERNA;EBMED;14;2000;2000;4
15;53001010051P7;CIENCIAS MEDICAS;UNB;157;2002;2002;3
15;32001010048P3;MEDICINA (GASTROENTEROLOGIA);UFMG;124;1994;1994;3
15;42015014004P1;MEDICINA (HEPATOLOGIA);FFFCMPA;39;1993;2005;3
15;32001010065P5;CL?NICA M?DICA;UFMG;124;2002;2002;3
15;32005016014P7;SA?DE;UFJF;121;2005;2006;3
15;33009015057P6;REABILITA??O;UNIFESP;201;2003;2003;3
15;20001010009P4;CI?NCIAS DA SA?DE;UFMA;123;1999;;3
15;25004018009P7;CI?NCIAS M?DICAS;FESP/UPE;37;2005;;3
15;33009015052P4;MEDICINA (DERMATOLOGIA CL?NICA E CIR?RGICA);UNIFESP;201;1980;1980;3
15;33009015056P0;CL?NICA M?DICA;UNIFESP;201;2003;2003;3
15;33038015007P8;CI?NCIAS DA SA?DE;IAMSPE;57;2005;;3
15;31001017043P9;MEDICINA (DERMATOLOGIA);UFRJ;137;1974;1976;2
15;32075014001P5;CI?NCIAS DA SA?DE;IPSEMG;69;2003;;2
15;33009015051P8;INFORM?TICA EM SA?DE;UNIFESP;201;2003;2003;2
15;25001019039P4;MEDICINA INTERNA;UFPE;131;1991;;2
15;40002012007P4;MEDICINA E CI?NCIAS DA SA?DE;UEL;101;1989;2000;2
15;32006012008P3;CI?NCIAS DA SA?DE;UFU;148;1996;;2
15;32058012001P0;CL?NICA M?DICA;SCMBH;84;1999;1999;2
16;33002029012P3;MEDICINA (NEUROLOGIA);USP/RP;253;1971;1971;7
16;33009015030P0;INFECTOLOGIA;UNIFESP;201;1983;1983;7
16;42001013050P6;CI?NCIAS MEDICAS: PEDIATRIA;UFRGS;136;1989;1996;6
16;33009015017P4;MEDICINA (NEUROLOGIA);UNIFESP;201;1978;1978;6
16;32001010023P0;INFECTOLOGIA E MEDICINA TROPICAL;UFMG;124;1972;1974;6
16;33009015015P1;MEDICINA (HEMATOLOGIA);UNIFESP;201;1976;1976;6
16;32001010019P3;PATOLOGIA;UFMG;124;1973;1977;6
16;33002010056P5;PATOLOGIA;USP;249;;1975;6
16;33009015033P0;PSICOBIOLOGIA;UNIFESP;201;1986;1986;6
16;33002010073P7;PSIQUIATRIA;USP;249;1974;1979;6
16;28001010011P4;PATOLOGIA HUMANA;UFBA;114;1973;1988;6
16;33002010069P0;NEUROLOGIA;USP;249;1973;1973;6
16;31001017049P7;MEDICINA (DOEN?AS INFECCIOSAS E PARASIT?RIAS);UFRJ;137;1970;1974;5
16;33002029015P2;SA?DE DA CRIAN?A E DO ADOLESCENTE;USP/RP;253;1971;1971;5
16;31010016003P2;MEDICINA TROPICAL;FIOCRUZ;43;1980;1987;5
16;23001011031P8;CI?NCIAS DA SA?DE;UFRN;138;2001;2005;5
16;33002010133P0;RADIOLOGIA;USP;249;;1987;5
16;33009015041P2;NUTRI??O;UNIFESP;201;1991;1991;5
16;32067011001P6;CI?NCIAS DA SA?DE;CPqRR;11;2003;2003;5
16;33009015019P7;PEDIATRIA E CI?NCIAS APLICADAS ? PEDIATRIA;UNIFESP;201;1980;1980;5
16;33002029022P9;F?SICA APLICADA ? MEDICINA E BIOLOGIA;USP/RP;253;1986;1995;5
16;42005019020P5;MEDICINA PEDIATRIA E SAUDE DA CRIAN?A;PUC/RS;80;1995;2003;5
16;33004064056P5;PATOLOGIA;UNESP/BOT;168;1989;1989;5
16;42001013073P6;CI?NCIAS M?DICAS: PSIQUIATRIA;UFRGS;136;2000;2000;5
16;32001010035P9;CI?NCIAS DA SA?DE;UFMG;124;1987;1994;5
16;33002010068P3;DOEN?AS INFECCIOSAS E PARASIT?RIAS;USP;249;1973;1979;5
16;33009015031P7;REUMATOLOGIA;UNIFESP;201;1984;1984;5
16;33002029007P0;PATOLOGIA;USP/RP;253;1977;1977;5
16;33009015032P3;PSIQUIATRIA E PSICOLOGIA M?DICA;UNIFESP;201;1984;1984;5
16;33009015029P2;MEDICINA (RADIOLOGIA CL?NICA);UNIFESP;201;1982;1982;5
16;33002029029P3;MEDICINA (SA?DE MENTAL);USP/RP;253;1991;1991;5
16;25001019028P2;NUTRI??O;UFPE;131;1971;1991;5
16;31001017056P3;PSIQUIATRIA, PSICAN?LISE E SA?DE MENTAL;UFRJ;137;1972;1975;5
16;33002010177P7;CI?NCIAS (FISIOPATOLOGIA EXPERIMENTAL);USP;249;1996;1996;5
16;33002010072P0;MEDICINA (PEDIATRIA);USP;249;1972;1972;5
16;31001017057P0;MEDICINA (RADIOLOGIA);UFRJ;137;1972;1985;5
16;25001019024P7;MEDICINA TROPICAL;UFPE;131;1973;2000;5
16;42015014002P9;PATOLOGIA;FFFCMPA;39;1993;1993;5
16;52001016003P6;MEDICINA TROPICAL;UFG;119;1976;2002;5
16;33002010074P3;MEDICINA (REUMATOLOGIA);USP;249;1977;1977;5
16;33003017054P9;SA?DE DA CRIAN?A E DO ADOLESCENTE;UNICAMP;182;1988;1988;4
16;32012012003P8;MEDICINA TROPICAL E INFECTOLOGIA;UFTM;147;1998;2000;4
16;33009015006P2;PATOLOGIA;UNIFESP;201;1978;1985;4
16;40001016013P8;SA?DE DA CRIAN?A E DO ADOLESCENTE;UFPR;133;1975;2001;4
16;52001016034P9;CI?NCIAS DA SA?DE;UFG;119;2006;2006;4
16;25005014001P2;SA?DE MATERNO INFANTIL;IMIP;62;1993;2006;4
16;40002012026P9;PATOLOGIA EXPERIMENTAL;UEL;101;2002;2007;4
16;53001010015P0;MEDICINA TROPICAL;UNB;157;1976;1996;4
16;53001010047P0;CI?NCIAS DA SA?DE;UNB;157;1995;1995;4
16;25001019026P0;SA?DE DA CRIAN?A E DO ADOLESCENTE;UFPE;131;1973;2006;4
16;30001013010P0;DOEN?AS INFECCIOSAS;UFES;117;1996;;4
16;33002010061P9;ALERGIA E IMUNOPATOLOGIA;USP;249;1978;1998;4
16;32012012001P5;PATOLOGIA;UFTM;147;1987;1993;4
16;33002010163P6;NUTRI??O HUMANA APLICADA;USP;249;1991;1991;4
16;31001017040P0;MEDICINA (ANATOMIA PATOL?GICA);UFRJ;137;1978;;4
16;25001019043P1;NEUROPSIQUIATRIA E CI?NCIAS DO COMPORTAMENTO;UFPE;131;1994;2006;4
16;31001017084P7;NUTRI??O;UFRJ;137;1985;2006;4
16;15001016015P0;DOEN?AS TROPICAIS;UFPA;128;1994;2007;4
16;33115010001P8;CI?NCIAS;CIP;9;2000;2000;4
16;31021018006P0;NEUROLOGIA;UNIRIO;219;2004;;4
16;32002017024P3;CI?NCIA DA NUTRI??O;UFV;149;2001;;4
16;53001010049P2;NUTRI??O HUMANA;UNB;157;2000;;4
16;33004064065P4;DOEN?AS TROPICAIS;UNESP/BOT;168;1992;1992;4
16;40004015021P0;CI?NCIAS DA SA?DE;UEM;102;2003;;4
16;42004012012P6;CI?NCIAS DA SA?DE;FURG;53;2004;;4
16;31003010025P7;MEDICINA (NEUROLOGIA);UFF;118;1989;1994;4
16;33002010065P4;MEDICINA (HEMATOLOGIA);USP;249;1975;1975;4
16;28001010047P9;ALIMENTOS, NUTRI??O E SA?DE;UFBA;114;2005;;4
16;31003010017P4;PATOLOGIA;UFF;118;1980;1984;3
16;22001018019P5;PATOLOGIA;UFC;115;1991;;3
16;12008010001P9;MEDICINA TROPICAL;UEA;98;2002;2006;3
16;20001010014P8;SA?DE MATERNO-INFANTIL;UFMA;123;2005;;3
16;33076014003P7;SA?DE MATERNO INFANTIL;UNISA;220;1999;;3
16;41001010049P9;NUTRI??O;UFSC;142;2002;;3
16;24001015041P6;CI?NCIAS DA NUTRI??O;UFPB/J.P.;130;1995;;3
16;26001012023P3;CI?NCIAS DA SA?DE;UFAL;112;2006;;3
16;26001012020P4;NUTRI??O;UFAL;112;2005;;3
16;12001015010P0;PATOLOGIA TROPICAL;UFAM;113;1995;;3
16;31003010012P2;SA?DE DA CRIAN?A E DO ADOLESCENTE;UFF;118;1982;;2
16;33019010006P4;MEDICINA (PEDIATRIA);FCMSCSP;28;1991;1991;2
16;25001019022P4;PATOLOGIA;UFPE;131;1973;;2
17;33009015024P0;MEDICINA (OFTALMOLOGIA);UNIFESP;201;1980;1980;7
17;33009015038P1;CIRURGIA PL?STICA;UNIFESP;201;1990;1990;6
17;33009015021P1;MEDICINA (UROLOGIA);UNIFESP;201;1978;1978;6
17;31004016050P4;FISIOPATOLOGIA E CI?NCIAS CIR?RGICAS;UERJ;108;2006;2006;5
17;33009015014P5;MEDICINA (GINECOLOGIA);UNIFESP;201;1977;1977;5
17;33002029009P2;GINECOLOGIA E OBSTETR?CIA;USP/RP;253;1971;1971;5
17;33002010070P8;OTORRINOLARINGOLOGIA;USP;249;2006;1978;5
17;33004064006P8;BASES GERAIS DA CIRURGIA;UNESP/BOT;168;1975;1975;5
17;33002029008P6;MEDICINA (CL?NICA CIR?RGICA);USP/RP;253;1971;1971;5
17;33004064076P6;ANESTESIOLOGIA;UNESP/BOT;168;1994;1994;5
17;33003017062P1;TOCOGINECOLOGIA;UNICAMP;182;1990;1990;5
17;33002010161P3;MEDICINA (CIRURGIA TOR?CICA E CARDIOVASCULAR);USP;249;;1990;5
17;33009015018P0;MEDICINA (OTORRINOLARINGOLOGIA);UNIFESP;201;1979;1979;5
17;33004064077P2;GINECOLOGIA, OBSTETR?CIA E MASTOLOGIA;UNESP/BOT;168;1992;1992;5
17;33002010129P2;UROLOGIA;USP;249;1987;1987;5
17;33009015013P9;MEDICINA (OBSTETR?CIA);UNIFESP;201;1979;1979;4
17;33002010153P0;MEDICINA (CIRURGIA DO APARELHO DIGESTIVO);USP;249;1988;1988;4
17;40001016018P0;MEDICINA (CL?NICA CIR?RGICA);UFPR;133;1983;1990;4
17;33002010115P1;ORTOPEDIA E TRAUMATOLOGIA;USP;249;1974;1974;4
17;42001013054P1;MEDICINA CIRURGIA;UFRGS;136;1991;2000;4
17;33002010132P3;ANESTESIOLOGIA;USP;249;;1987;4
17;33002010064P8;MEDICINA (OBSTETR?CIA E GINECOLOGIA);USP;249;1973;1973;4
17;32001010022P4;MEDICINA (OBSTETR?CIA E GINECOLOGIA);UFMG;124;1970;1996;4
17;25001019023P0;CIRURGIA;UFPE;131;1973;1998;4
17;33009015010P0;MEDICINA (CIRURGIA CARDIOVASCULAR);UNIFESP;201;1979;1979;4
17;33002029038P2;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABE?A E PESCO?O;USP/RP;253;2003;2003;4
17;33009015050P1;CIRURGIA E EXPERIMENTA??O;UNIFESP;201;2002;2002;4
17;33002010122P8;OFTALMOLOGIA;USP;249;;1980;4
17;33003017063P8;CIRURGIA;UNICAMP;182;1988;1988;4
17;33009015009P1;MEDICINA (GASTROENTEROLOGIA CIR?RGICA);UNIFESP;201;1973;1973;4
17;32001010069P0;CIRURGIA;UFMG;124;1972;1972;4
17;32001010070P9;OFTALMOLOGIA;UFMG;124;;1959;4
17;40003019012P4;CIRURGIA;PUC/PR;79;2002;;4
17;22001018023P2;CIRURGIA;UFC;115;1993;2001;3
17;33002029014P6;MEDICINA (ORTOPEDIA E TRAUMATOLOGIA);USP/RP;253;1974;1974;3
17;33009015037P5;ORTOPEDIA E TRAUMATOLOGIA;UNIFESP;201;1990;1990;3
17;33002010059P4;MEDICINA (CL?NICA CIR?RGICA);USP;249;;1973;3
17;33019010003P5;MEDICINA (CIRURGIA);FCMSCSP;28;1982;1982;3
17;33019010005P8;MEDICINA (TOCOGINECOLOGIA);FCMSCSP;28;1989;1989;3
17;33009015008P5;MEDICINA (NEUROCIRURGIA);UNIFESP;201;1978;1978;2
17;31001017042P2;MEDICINA (CIRURGIA GERAL);UFRJ;137;1972;1976;2
17;40009017001P0;PRINC?PIOS DA CIRURGIA;FEPAR;36;1994;1997;2
17;33019010008P7;MEDICINA, ORTOPEDIA E TRAUMATOLOGIA;FCMSCSP;28;1995;;2
17;33002010193P2;CIRURGIA PLASTICA;USP;249;1994;1995;2
17;33039011003P9;CI?NCIAS DA SA?DE;HOSPHEL;55;2002;;2
17;25004018004P5;TOCOGINECOLOGIA;FESP/UPE;37;1993;;2
17;33019010007P0;MEDICINA (OTORRINOLARINGOLOGIA);FCMSCSP;28;1992;1992;2
17;22001018039P6;TOCO-GINECOLOGIA;UFC;115;2002;;2
17;31004016012P5;MEDICINA (UROLOGIA);UERJ;108;1989;;1
18;33003033003P6;ODONTOLOGIA;UNICAMP/Pi;183;1978;1983;7
18;33003033008P8;CL?NICA ODONTOL?GICA;UNICAMP/Pi;183;1993;1993;6
18;33003033009P4;ESTOMATOPATOLOGIA;UNICAMP/Pi;183;1999;1999;6
18;33003033004P2;MATERIAIS DENT?RIOS;UNICAMP/Pi;183;1983;1991;6
18;33002010139P8;ODONTOLOGIA (PATOLOGIA BUCAL);USP;249;1988;1988;5
18;32001010025P3;ODONTOLOGIA;UFMG;124;1979;2003;5
18;33002010141P2;ODONTOLOGIA (DENT?STICA);USP;249;1988;1988;5
18;33002010146P4;ODONTOLOGIA (MATERIAIS DENT?RIOS);USP;249;1988;1988;5
18;33002029034P7;ODONTOLOGIA (PERIODONTIA);USP/RP;253;1998;2006;5
18;33004030059P1;PERIODONTIA;UNESP/ARAR;165;1990;1993;5
18;33002029019P8;ODONTOLOGIA (REABILITA??O ORAL);USP/RP;253;1983;1987;5
18;33002029035P3;ODONTOPEDIATRIA;USP/RP;253;1998;2006;5
18;33003033001P3;BIOLOGIA PATOLOGIA BUCO DENTAL;UNICAMP/Pi;183;1974;1984;5
18;33004145081P0;BIOPATOLOGIA BUCAL;UNESP/SJC;176;1997;1998;5
18;33002029032P4;ODONTOLOGIA RESTAURADORA;USP/RP;253;1997;2003;5
18;33032017004P0;ODONTOLOGIA  (ENDODONTIA);UNAERP;155;2000;2005;5
18;42005019022P8;ODONTOLOGIA;PUC/RS;80;1999;2003;5
18;33003033005P9;RADIOLOGIA ODONTOL?GICA;UNICAMP/Pi;183;1983;1994;5
18;31001017059P2;ODONTOLOGIA;UFRJ;137;1960;1981;5
18;42001013053P5;ODONTOLOGIA;UFRGS;136;1991;2002;5
18;33004030082P3;REABILITA??O ORAL;UNESP/ARAR;165;1996;1996;5
18;33004030010P2;CI?NCIAS ODONTOL?GICAS;UNESP/ARAR;165;1978;1983;5
18;33002053004P7;ORTODONTIA E ODONTOLOGIA EM SA?DE COLETIVA;USP/FOB;252;1973;1983;5
18;33002053008P2;ODONTOLOGIA (PATOLOGIA BUCAL);USP/FOB;252;1987;1987;4
18;42003016001P8;ODONTOLOGIA;UFPEL;132;1976;2004;4
18;33002053001P8;ODONTOLOGIA (DENT?STICA);USP/FOB;252;1972;1978;4
18;33004030060P0;ENDODONTIA;UNESP/ARAR;165;1990;1993;4
18;33004021073P5;ODONTOPEDIATRIA;UNESP/Ara?;;1993;1995;4
18;33002010138P1;ODONTOLOGIA (DIAGN?STICO BUCAL);USP;249;1988;1988;4
18;41001010008P0;ODONTOLOGIA;UFSC;142;1971;2000;4
18;31004016008P8;ODONTOLOGIA;UERJ;108;1982;1998;4
18;33004145070P8;ODONTOLOGIA RESTAURADORA;UNESP/SJC;176;1992;1992;4
18;31003010053P0;ODONTOLOGIA;UFF;118;2002;;4
18;33002053002P4;ODONTOLOGIA (ESTOMATOLOGIA BIOLOGIA ORAL);USP/FOB;252;1970;1975;4
18;40003019009P3;ODONTOLOGIA;PUC/PR;79;1996;2006;4
18;33119015002P6;ODONTOLOGIA;SLMANDIC;86;2004;2005;4
18;33002010077P2;CI?NCIAS ODONTOL?GICAS;USP;249;1971;1984;4
18;33021015001P3;ODONTOLOGIA;UNITAU;227;1991;2007;4
18;33067015003P1;BIOLOGIA ORAL;USC;246;2003;2006;4
18;24001015039P1;ODONTOLOGIA;UFPB/J.P.;130;;2000;4
18;33004021074P1;ODONTOLOGIA PREVENTIVA E SOCIAL;UNESP/Ara?;;1994;1995;4
18;42019010001P1;ODONTOLOGIA;ULBRA;151;1995;2006;4
18;23001011005P7;PATOLOGIA ORAL;UFRN;138;1978;1997;4
18;22001018046P2;ODONTOLOGIA;UFC;115;2005;;4
18;25004018006P8;ODONTOLOGIA;FESP/UPE;37;1972;1986;4
18;32008015009P2;ODONTOLOGIA;PUC/MG;78;2002;;4
18;25004018008P0;HEBIATRIA - DETERMINANTES DE SA?DE NA ADOLESCENCIA;FESP/UPE;37;2005;;4
18;33002053005P3;ODONTOLOGIA (REABILITA??O ORAL);USP/FOB;252;1970;1975;4
18;33117012001P7;ODONTOLOGIA;UnG;178;2003;;4
18;40005011004P4;ODONTOLOGIA;UEPG;107;2002;;4
18;33078017001P7;ODONTOLOGIA;UNICSUL;189;2004;;4
18;24001015034P0;ODONTOLOGIA (DIAGN?STICO BUCAL);UFPB/J.P.;130;1990;;3
18;33004030008P8;DENT?STICA RESTAURADORA;UNESP/ARAR;165;1978;1984;3
18;33004021011P0;ODONTOLOGIA;UNESP/Ara?;;1977;1981;3
18;33002053007P6;ODONTOLOGIA (ENDODONTIA);USP/FOB;252;1987;1989;3
18;33057010002P7;ODONTOLOGIA;UNIB;181;2005;;3
18;33002053003P0;ODONTOLOGIA (ODONTOPEDIATRIA);USP/FOB;252;1975;1986;3
18;32006012016P6;ODONTOLOGIA;UFU;148;2001;;3
18;28001010029P0;ODONTOLOGIA;UFBA;114;1992;;3
18;33063010002P3;ODONTOLOGIA;UNIP;216;1993;;3
18;40024016001P2;ODONTOLOGIA;UNOPAR;240;2003;;3
18;25001019058P9;ODONTOLOGIA;UFPE;131;2001;;3
18;23001011033P0;ODONTOLOGIA;UFRN;138;2003;;3
18;15001016039P6;ODONTOLOGIA;UFPA;128;2003;;3
18;32021011001P0;CL?NICA ODONTOL?GICA;UNINCOR;212;2003;;3
18;33017018006P1;ODONTOLOGIA;UMESP;153;1981;;3
18;33002010187P2;ODONTOLOGIA (PR?TESE-BUCO-MAXILO FACIAL);USP;249;2003;;3
18;23004010001P0;ODONTOLOGIA;UNP;241;2004;;3
18;52001016025P0;ODONTOLOGIA;UFG;119;2003;;3
18;33002010076P6;ODONTOLOGIA (ORTODONTIA);USP;249;1966;1995;3
18;33034010003P0;CL?NICA ODONTOL?GICA;UNIMAR;207;1997;;2
18;33003033007P1;ODONTOLOGIA LEGAL E DEONTOLOGIA;UNICAMP/Pi;183;1990;;2
19;33002029023P5;CI?NCIAS FARMAC?UTICAS;USP/RP;253;1988;1998;6
19;33004030081P7;AN?LISES CL?NICAS;UNESP/ARAR;165;1997;1997;6
19;24001015015P5;PRODUTOS NATURAIS E SINT?TICOS BIOATIVOS;UFPB/J.P.;130;1978;1998;6
19;33002010079P5;FARM?CIA (AN?LISES CL?NICAS);USP;249;1972;1989;5
19;42001013023P9;CI?NCIAS FARMAC?UTICAS;UFRGS;136;1970;1992;5
19;33002010078P9;TECNOLOGIA BIOQU?MICO-FARMAC?UTICA;USP;249;1973;1990;5
19;33002029039P9;TOXICOLOGIA;USP/RP;253;2005;2005;5
19;33004030078P6;CI?NCIAS FARMAC?UTICAS;UNESP/ARAR;165;1997;2005;4
19;40004015018P9;CI?NCIAS FARMAC?UTICAS;UEM;102;1999;2006;4
19;41001010044P7;FARM?CIA;UFSC;142;1999;2005;4
19;40001016042P8;CI?NCIAS FARMAC?UTICAS;UFPR;133;2000;-1;4
19;33002010080P3;TOXICOLOGIA E AN?LISES TOXICOL?GICAS;USP;249;1972;1999;4
19;33002010081P0;F?RMACOS E MEDICAMENTOS;USP;249;1978;1987;4
19;32001010055P0;CI?NCIAS FARMAC?UTICAS;UFMG;124;1996;1996;4
19;33002029041P3;BIOCI?NCIAS APLICADAS  ? FARM?CIA;USP/RP;253;2005;2005;4
19;31001017099P4;CI?NCIAS FARMAC?UTICAS;UFRJ;137;1991;;3
19;41005015008P2;CI?NCIAS FARMAC?UTICAS;UNIVALI;233;2001;;3
19;42002010029P7;CI?NCIAS FARMAC?UTICAS;UFSM;145;2004;;3
19;25001019027P6;CI?NCIAS FARMAC?UTICAS;UFPE;131;1976;2003;3
19;40004015022P6;AN?LISES CL?NICAS;UEM;102;2003;;3
19;23001011040P7;CI?NCIAS FARMAC?UTICAS;UFRN;138;2005;;3
19;32011016003P1;CI?NCIAS FARMAC?UTICAS;UNIFAL;196;2005;;3
19;52001016031P0;CI?NCIAS FARMAC?UTICAS;UFG;119;2005;;3
19;15001016049P1;CI?NCIAS FARMAC?UTICAS;UFPA;128;2006;;3
19;22001018038P0;CI?NCIAS FARMAC?UTICAS;UFC;115;2001;;2
20;33002029017P5;ENFERMAGEM FUNDAMENTAL;USP/RP;253;1979;1991;6
20;33002029027P0;ENFERMAGEM EM SA?DE P?BLICA;USP/RP;253;1991;1998;5
20;33002010120P5;ENFERMAGEM;USP;249;;1981;5
20;41001010009P7;ENFERMAGEM;UFSC;142;1976;1993;5
20;33009015035P2;ENFERMAGEM;UNIFESP;201;1996;1986;5
20;33002029016P9;ENFERMAGEM PSIQUI?TRICA;USP/RP;253;1975;1999;5
20;22001018021P0;ENFERMAGEM;UFC;115;1993;1998;5
20;33002010186P6;ENFERMAGEM NA SA?DE DO ADULTO;USP;249;2000;2000;5
20;31001017060P0;ENFERMAGEM;UFRJ;137;1972;1990;5
20;33002010083P2;ENFERMAGEM;USP;249;1973;1989;5
20;33003017072P7;ENFERMAGEM;UNICAMP;182;1999;;4
20;32001010046P0;ENFERMAGEM;UFMG;124;1994;2005;4
20;28001010014P3;ENFERMAGEM;UFBA;114;1979;2006;4
20;42001013067P6;ENFERMAGEM;UFRGS;136;1998;2006;4
20;31004016026P6;ENFERMAGEM;UERJ;108;1998;;4
20;42004012009P5;ENFERMAGEM;FURG;53;2001;;4
20;24001015016P1;ENFERMAGEM;UFPB/J.P.;130;1979;;4
20;52001016023P7;ENFERMAGEM;UFG;119;2003;;4
20;31021018001P8;ENFERMAGEM;UNIRIO;219;1982;;4
20;22003010012P3;CUIDADOS CLINICOS EM SA?DE;FUNECE;51;2005;;3
20;33117012002P3;ENFERMAGEM;UnG;178;2004;;3
20;40001016045P7;ENFERMAGEM;UFPR;133;2002;;3
20;23001011029P3;ENFERMAGEM;UFRN;138;2001;;3
20;50001019015P9;ENFERMAGEM;UFMT;126;2006;;3
20;40004015024P9;ENFERMAGEM;UEM;102;2004;;3
21;33001014016P7;FISIOTERAPIA;UFSCAR;143;1997;2002;6
21;33002010084P9;EDUCA??O F?SICA;USP;249;1977;1989;6
21;32001010062P6;CI?NCIAS DA REABILITA??O;UFMG;124;2002;2006;5
21;33004137062P0;CI?NCIAS DA MOTRICIDADE;UNESP/RC;175;1991;2001;5
21;31006019004P5;EDUCA??O F?SICA;UGF;150;1985;1994;5
21;42001013051P2;CI?NCIAS DO MOVIMENTO HUMANO;UFRGS;136;1989;1999;5
21;41001010039P3;EDUCA??O F?SICA;UFSC;142;1996;2006;5
21;33009015026P3;DIST?RBIOS DA COMUNICA??O HUMANA (FONOAUDIOLOGIA);UNIFESP;201;1982;1982;5
21;33002010182P0;CI?NCIAS DA REABILITA??O;USP;249;1998;1998;5
21;33003017046P6;EDUCA??O F?SICA;UNICAMP;182;1988;1993;4
21;32001010040P2;EDUCA??O F?SICA;UFMG;124;1989;;4
21;53003012007P7;EDUCA??O F?SICA;UCB;89;1999;2006;4
21;33002010194P9;CI?NCIAS DA REABILITA??O;USP;249;2005;2005;4
21;40001016047P0;EDUCA??O F?SICA;UFPR;133;2002;;4
